From,To,distance,time
571QC823,571QC,1.327073253,2.654146507
571QC824,571QC,0.675834844,1.351669688
571QC828,571QC,1.894824508,3.789649015
571QC826,571QC,2.187530452,4.375060905
571QD802,571QD,2.135564724,4.271129447
571QD804,571QD,1.448185827,2.896371654
571QD809,571QD,1.990715872,3.981431743
571QD812,571QD,1.04918484,2.098369679
571QD813,571QD,2.295178936,4.590357872
571QD814,571QD,1.124001531,2.248003061
571QD815,571QD,1.642613414,3.285226828
571QD816,571QD,1.378938041,2.757876081
571QD818,571QD,2.344903828,4.689807656
571QD820,571QD,1.084729348,2.169458695
571QD821,571QD,1.920534932,3.841069865
571NF801,571NF,3.568803787,7.137607573
571NF805,571NF,3.257922316,6.515844632
571NF806,571NF,4.095107608,8.190215216
571NF807,571NF,2.670660291,5.341320581
571NF808,571NF,4.053559424,8.107118848
571NF809,571NF,4.293214792,8.586429585
571AG803,571AG,1.186551026,2.373102052
571AG806,571AG,3.058605151,6.117210302
571QE801,571QE,0.062351326,0.124702653
571QE807,571QE,1.837815147,3.675630294
571QE813,571QE,2.319507723,4.639015446
571QE814,571QE,2.087139032,4.174278064
571QE819,571QE,2.393590734,4.787181467
571QE820,571QE,2.920019115,5.840038231
571QE821,571QE,3.278893467,6.557786934
571QE827,571QE,1.41560749,2.83121498
571QE837,571QE,1.15347096,2.30694192
571QC806,571DC,3.160420598,6.320841196
571QC807,571DC,3.15973442,6.319468839
571QC808,571DC,2.703109167,5.406218334
571QE806,571QE,1.858724535,3.717449069
571QE810,571QE,1.642766802,3.285533604
571QE815,571QE,3.068083237,6.136166473
571QE816,571QE,3.228593503,6.457187005
571QE823,571QE,2.598614811,5.197229621
571QE825,571QE,2.473934109,4.947868217
571QE826,571QE,1.74224056,3.48448112
571QE829,571QE,3.297973457,6.595946914
571QE832,571QE,3.506657911,7.013315823
571QE833,571QE,2.151721961,4.303443923
