from,to,dist,time
571FH,571AJ,23.345,51.69
571FH,571KJ,22.488,49.976
571FH,571PF,15.8,36.6
571FH,571PG,12.876,30.752
571FH,571PH,18.555,42.11
571FH,571AE,31.881,68.762
571FH,571HP,37.663,80.326
571FH,571QF,30.657,66.314
571FH,571QA,24.06,53.12
571FH,571QC,31.233,67.466
571FH,571QD,27.427,59.854
571FH,571QE,29.141,63.282
571FH,571QM,45.826,91.652
571FH,571L,79.055,163.11
571FH,571LA,77.567,160.134
571FH,571SF,152.455,309.91
571FH,571SA,131.059,267.118
571FH,571SE,126.04,257.08
571FH,571SP,146.632,298.264
571FH,571SQ,105.892,216.784
571FH,571ST,120.066,245.132
571FH,571NB,34.459,73.918
571FH,571NH,44.425,93.85
571FH,571QB,41.835,88.67
571FH,571FX,23.803,47.606
571FH,571KM,25.24,50.48
571FH,571TC,47.565,100.13
571FH,571TB,35.22,75.44
571FH,571TE,44.718,94.436
571FH,571TK,34.007,73.014
571FH,571TP,44.986,94.972
571FH,571W,42.427,89.854
571FH,571WA,32.445,64.89
571FH,571WW,44.798,89.596
571FL,571AA,15.099,35.198
571FL,571AD,22.067,49.134
571FL,571AF,18.019,41.038
571FL,571AG,31.217,67.434
571FL,571AC,37.548,80.096
571FL,571AQ,33.144,71.288
571FL,571AM,18.318,41.636
571FL,571AB,58.219,121.438
571FL,571JC,59.441,123.882
571FL,571KH,68.956,142.912
571FL,571TH,92.554,190.108
571FL,571TL,47.255,99.51
571FL,571DA,29.072,63.144
571FL,571K,23.658,52.316
571FL,571KF,25.498,55.996
571FL,571KC,30.169,65.338
571FL,571TD,32.755,70.51
571FL,571TN,33.905,72.81
571FL,571HC,29.387,63.774
571FL,571TM,27.394,59.788
571FL,571B,19.753,44.506
571FL,571BM,11.833,28.666
571FL,571CAE,3.501,7.002
571FL,571FC,10.031,20.062
571FL,571FN,15.723,31.446
571FL,571LD,11.325,22.65
571FL,571FT,3.942,7.884
571FL,571KB,3.632,7.264
571FL,571CS,14.552,34.104
571FL,571D,22.429,49.858
571FL,571DC,28.557,62.114
571FL,571CC,18.622,37.244
571FL,571FQ,21.631,43.262
571FL,571HK,17.557,35.114
571FL,571E,13.762,32.524
571FL,571EA,15.296,35.592
571FL,571HB,37.359,79.718
571FL,571KT,37.699,80.398
571FL,571DB,28.197,61.394
571FL,571DJ,25.661,56.322
571FL,571H,43.492,91.984
571FL,571TF,38.354,81.708
571FL,571TQ,37.295,79.59
571FL,571FF,3.733,7.466
571FL,571FH,5.902,11.804
571FL,571FJ,85.889,176.778
571FL,571SC,86.356,177.712
571FL,571FG,61.379,122.758
571FL,571MQ,64.215,128.43
571FL,571NF,28.732,62.464
571FL,571NG,38.985,82.97
571FL,571FA,15.933,31.866
571FL,571FP,17.894,35.788
571FL,571HJ,12.799,25.598
571FL,571LB,19.445,38.89
571FL,571QKA,28.869,62.738
571FL,571QKB,34.087,73.174
571FL,571QKC,24.839,54.678
571FL,571QKD,37.461,79.922
571FL,571QKE,8.761,17.522
571FL,571QKF,18.31,41.62
571FL,571QKG,37.982,80.964
571FL,571QKT,0,0
571FL,571FM,4.424,8.848
571FL,571FD,25.624,51.248
571FL,571FR,13.653,27.306
571FL,571FS,37.406,74.812
571FL,571LH,18.974,37.948
571FL,571SH,27.451,54.902
571FL,571FK,53.624,112.248
571FL,571G,31.769,68.538
571FL,571GB,22.824,50.648
571FL,571GC,39.307,83.614
571FL,571HG,43.616,92.232
571FL,571SB,31.818,68.636
571FL,571SD,28.649,62.298
571FL,571CK,12.051,24.102
571FL,571CL,9.003,18.006
571FL,571FB,6.766,13.532
571FL,571CD,23.274,51.548
571FL,571HN,29.771,64.542
571FL,571J,19.966,44.932
571FL,571JB,21.034,47.068
571FL,571KA,18.748,42.496
571FL,571KL,19.66,44.32
571FL,571FE,51.891,103.782
571FL,571MC,46.597,93.194
571FL,571MF,35.82,71.64
571FL,571M,34.828,69.656
571FL,571MB,26.895,53.79
571FL,571MD,46.129,92.258
571FL,571NA,42.725,90.45
571FL,571NE,36.434,77.868
571FL,571NC,26.425,57.85
571FL,571P,15.423,35.846
571FL,571PB,15.872,36.744
571FL,571PC,16.277,37.554
571FL,571PD,10.694,26.388
571FL,571AJ,20.677,46.354
571FL,571KJ,19.82,44.64
571FL,571PF,13.132,31.264
571FL,571PG,12.405,29.81
571FL,571PH,15.887,36.774
571FL,571AE,25.919,56.838
571FL,571HP,31.701,68.402
571FL,571QF,24.695,54.39
571FL,571QA,21.392,47.784
571FL,571QC,28.565,62.13
571FL,571QD,24.759,54.518
571FL,571QE,26.473,57.946
571FL,571QM,36.363,72.726
571FL,571L,74.567,154.134
571FL,571LA,73.079,151.158
571FL,571SF,147.967,300.934
571FL,571SA,126.571,258.142
571FL,571SE,121.552,248.104
571FL,571SP,142.144,289.288
571FL,571SQ,101.404,207.808
571FL,571ST,115.578,236.156
571FL,571NB,28.497,61.994
571FL,571NH,38.463,81.926
571FL,571QB,35.873,76.746
571FL,571FX,21.135,42.27
571FL,571KM,22.572,45.144
571FL,571TC,44.897,94.794
571FL,571TB,32.552,70.104
571FL,571TE,42.05,89.1
571FL,571TK,31.339,67.678
571FL,571TP,42.318,89.636
571FL,571W,37.281,79.562
571FL,571WA,29.777,59.554
571FL,571WW,35.335,70.67
571FJ,571AA,114.591,229.182
571FJ,571AD,121.174,242.348
571FJ,571AF,124.754,249.508
571FJ,571AG,110.314,220.628
571FJ,571AC,154.475,308.95
571FJ,571AQ,141.849,283.698
571FJ,571AM,119.949,239.898
571FJ,571AB,67.461,134.922
571FJ,571JC,75.618,151.236
571FJ,571KH,64.925,129.85
571FJ,571TH,36.019,72.038
571FJ,571TL,83.142,166.284
571FJ,571DA,128.646,257.292
571FJ,571K,127.591,255.182
571FJ,571KF,124.961,249.922
571FJ,571KC,138.619,277.238
571FJ,571TD,138.693,277.386
571FJ,571TN,142.529,285.058
571FJ,571HC,134.95,269.9
571FJ,571TM,132.957,265.914
571FJ,571B,121.731,243.462
571FJ,571BM,116.542,233.084
571FJ,571CAE,109.456,223.912
571FJ,571FC,114.74,234.48
571FJ,571FN,120.432,245.864
571FJ,571LD,116.034,237.068
571FJ,571FT,109.442,223.884
571FJ,571KB,109.587,224.174
571FJ,571CS,114.543,229.086
571FJ,571D,121.941,243.882
571FJ,571DC,115.343,230.686
571FJ,571CC,121.551,248.102
571FJ,571FQ,134.035,273.07
571FJ,571HK,115.295,235.59
571FJ,571E,115.666,231.332
571FJ,571EA,117.2,234.4
571FJ,571HB,153.838,307.676
571FJ,571KT,152.221,304.442
571FJ,571DB,127.996,255.992
571FJ,571DJ,121.519,243.038
571FJ,571H,143.046,286.092
571FJ,571TF,148.065,296.13
571FJ,571TQ,145.929,291.858
571FJ,571FF,106.723,218.446
571FJ,571FH,113.285,231.57
571FJ,571FL,109.354,223.708
571FJ,571SC,23.469,46.938
571FJ,571FG,172.171,349.342
571FJ,571MQ,167.879,340.758
571FJ,571NF,120.028,240.056
571FJ,571NG,130.678,261.356
571FJ,571FA,120.642,246.284
571FJ,571FP,122.603,250.206
571FJ,571HJ,117.508,240.016
571FJ,571LB,124.154,253.308
571FJ,571QKA,119.972,239.944
571FJ,571QKB,144.879,289.758
571FJ,571QKC,102.342,204.684
571FJ,571QKD,143.576,287.152
571FJ,571QKE,113.47,231.94
571FJ,571QKF,119.941,239.882
571FJ,571QKG,97.214,194.428
571FJ,571QKT,0,5
571FJ,571FM,109.924,224.848
571FJ,571FD,123.362,251.724
571FJ,571FR,112.748,230.496
571FJ,571FS,135.144,275.288
571FJ,571LH,119.333,243.666
571FJ,571SH,105.439,215.878
571FJ,571FK,34.723,69.446
571FJ,571G,57.232,114.464
571FJ,571GB,92.509,185.018
571FJ,571GC,57.392,114.784
571FJ,571HG,53.412,106.824
571FJ,571SB,79.511,159.022
571FJ,571SD,58.304,116.608
571FJ,571CK,116.76,238.52
571FJ,571CL,113.712,232.424
571FJ,571FB,111.475,227.95
571FJ,571CD,108.042,216.084
571FJ,571HN,105.661,211.322
571FJ,571J,111.289,222.578
571FJ,571JB,112.784,225.568
571FJ,571KA,127.402,254.804
571FJ,571KL,123.128,246.256
571FJ,571FE,162.276,329.552
571FJ,571MC,156.982,318.964
571FJ,571MF,162.738,330.476
571FJ,571M,145.62,296.24
571FJ,571MB,138.399,281.798
571FJ,571MD,153.493,311.986
571FJ,571NA,108.047,216.094
571FJ,571NE,120.369,240.738
571FJ,571NC,131.988,263.976
571FJ,571P,120.132,240.264
571FJ,571PB,120.581,241.162
571FJ,571PC,115.769,231.538
571FJ,571PD,115.403,230.806
571FJ,571AJ,109.621,219.242
571FJ,571KJ,110.528,221.056
571FJ,571PF,117.841,235.682
571FJ,571PG,76.594,153.188
571FJ,571PH,120.596,241.192
571FJ,571AE,101.809,203.618
571FJ,571HP,101.057,202.114
571FJ,571QF,102.198,204.396
571FJ,571QA,116.889,233.778
571FJ,571QC,115.351,230.702
571FJ,571QD,114.491,228.982
571FJ,571QE,115.404,230.808
571FJ,571QM,147.155,299.31
571FJ,571L,39.82,79.64
571FJ,571LA,38.897,77.794
571FJ,571SF,66.259,132.518
571FJ,571SA,84.515,169.03
571FJ,571SE,79.496,158.992
571FJ,571SP,100.088,200.176
571FJ,571SQ,54.288,108.576
571FJ,571ST,73.522,147.044
571FJ,571NB,98.555,197.11
571FJ,571NH,97.695,195.39
571FJ,571QB,95.105,190.21
571FJ,571FX,134.169,273.338
571FJ,571KM,127.281,259.562
571FJ,571TC,144.451,288.902
571FJ,571TB,126.781,253.562
571FJ,571TE,133.42,266.84
571FJ,571TK,139.789,279.578
571FJ,571TP,142.071,284.142
571FJ,571W,143.756,287.512
571FJ,571WA,140.649,286.298
571FJ,571WW,146.127,297.254
571SC,571AA,97.338,194.676
571SC,571AD,104.306,208.612
571SC,571AF,100.258,200.516
571SC,571AG,99.838,199.676
571SC,571AC,122.652,245.304
571SC,571AQ,119.379,238.758
571SC,571AM,100.557,201.114
571SC,571AB,69.19,138.38
571SC,571JC,70.412,140.824
571SC,571KH,88.785,177.57
571SC,571TH,59.879,119.758
571SC,571TL,113.609,227.218
571SC,571DA,111.311,222.622
571SC,571K,105.897,211.794
571SC,571KF,107.737,215.474
571SC,571KC,112.408,224.816
571SC,571TD,128.217,256.434
571SC,571TN,132.053,264.106
571SC,571HC,111.626,223.252
571SC,571TM,109.633,219.266
571SC,571B,101.992,203.984
571SC,571BM,94.072,188.144
571SC,571CAE,86.986,178.972
571SC,571FC,92.27,189.54
571SC,571FN,97.962,200.924
571SC,571LD,93.564,192.128
571SC,571FT,86.972,178.944
571SC,571KB,87.117,179.234
571SC,571CS,96.791,193.582
571SC,571D,104.668,209.336
571SC,571DC,104.867,209.734
571SC,571CC,99.081,203.162
571SC,571FQ,111.565,228.13
571SC,571HK,92.825,190.65
571SC,571E,96.001,192.002
571SC,571EA,97.535,195.07
571SC,571HB,130.473,260.946
571SC,571KT,128.856,257.712
571SC,571DB,117.52,235.04
571SC,571DJ,111.043,222.086
571SC,571H,132.57,265.14
571SC,571TF,120.593,241.186
571SC,571TQ,135.453,270.906
571SC,571FF,84.253,173.506
571SC,571FH,90.815,186.63
571SC,571FL,86.884,178.768
571SC,571FJ,23.363,46.726
571SC,571FG,149.701,304.402
571SC,571MQ,153.142,311.284
571SC,571NF,109.552,219.104
571SC,571NG,120.202,240.404
571SC,571FA,98.172,201.344
571SC,571FP,100.133,205.266
571SC,571HJ,95.038,195.076
571SC,571LB,101.684,208.368
571SC,571QKA,109.496,218.992
571SC,571QKB,122.409,244.818
571SC,571QKC,91.193,182.386
571SC,571QKD,121.106,242.212
571SC,571QKE,91,187
571SC,571QKF,100.549,201.098
571SC,571QKG,104.336,208.672
571SC,571QKT,0,5
571SC,571FM,87.454,179.908
571SC,571FD,100.892,206.784
571SC,571FR,90.278,185.556
571SC,571FS,112.674,230.348
571SC,571LH,96.863,198.726
571SC,571SH,82.969,170.938
571SC,571FK,33.284,66.568
571SC,571G,62.522,125.044
571SC,571GB,70.039,140.078
571SC,571GC,56.286,112.572
571SC,571HG,60.595,121.19
571SC,571SB,57.041,114.082
571SC,571SD,64.746,129.492
571SC,571CK,94.29,193.58
571SC,571CL,91.242,187.484
571SC,571FB,89.005,183.01
571SC,571CD,97.307,194.614
571SC,571HN,96.125,192.25
571SC,571J,100.554,201.108
571SC,571JB,103.273,206.546
571SC,571KA,100.987,201.974
571SC,571KL,101.899,203.798
571SC,571FE,138.911,282.822
571SC,571MC,133.617,272.234
571SC,571MF,124.222,253.444
571SC,571M,123.15,251.3
571SC,571MB,115.929,236.858
571SC,571MD,134.451,273.902
571SC,571NA,116.775,233.55
571SC,571NE,109.893,219.786
571SC,571NC,108.664,217.328
571SC,571P,97.662,195.324
571SC,571PB,98.111,196.222
571SC,571PC,98.516,197.032
571SC,571PD,92.933,185.866
571SC,571AJ,98.886,197.772
571SC,571KJ,99.793,199.586
571SC,571PF,95.371,190.742
571SC,571PG,82.636,165.272
571SC,571PH,98.126,196.252
571SC,571AE,92.273,184.546
571SC,571HP,98.055,196.11
571SC,571QF,91.049,182.098
571SC,571QA,103.631,207.262
571SC,571QC,104.875,209.75
571SC,571QD,104.015,208.03
571SC,571QE,104.928,209.856
571SC,571QM,124.685,254.37
571SC,571L,17.35,34.7
571SC,571LA,16.427,32.854
571SC,571SF,83.441,166.882
571SC,571SA,62.045,124.09
571SC,571SE,57.026,114.052
571SC,571SP,77.618,155.236
571SC,571SQ,31.818,63.636
571SC,571ST,51.052,102.104
571SC,571NB,94.851,189.702
571SC,571NH,104.817,209.634
571SC,571QB,102.227,204.454
571SC,571FX,111.699,228.398
571SC,571KM,104.811,214.622
571SC,571TC,133.975,267.95
571SC,571TB,116.305,232.61
571SC,571TE,122.944,245.888
571SC,571TK,113.578,227.156
571SC,571TP,131.595,263.19
571SC,571W,121.286,242.572
571SC,571WA,118.179,241.358
571SC,571WW,123.657,252.314
571FG,571AA,59.251,123.502
571FG,571AD,62.861,130.722
571FG,571AF,58.575,122.15
571FG,571AG,72.117,149.234
571FG,571AC,47.207,99.414
571FG,571AQ,43.934,92.868
571FG,571AM,54.484,113.968
571FG,571AB,119.777,244.554
571FG,571JC,120.999,246.998
571FG,571KH,130.514,266.028
571FG,571TH,154.112,313.224
571FG,571TL,108.813,222.626
571FG,571DA,57.605,120.21
571FG,571K,59.518,124.036
571FG,571KF,59.007,123.014
571FG,571KC,55.883,116.766
571FG,571TD,56.104,117.208
571FG,571TN,50.646,106.292
571FG,571HC,56.047,117.094
571FG,571TM,58.38,121.76
571FG,571B,64.599,134.198
571FG,571BM,57.706,120.412
571FG,571CAE,57.457,114.914
571FG,571FC,52.588,105.176
571FG,571FN,48.713,97.426
571FG,571LD,51.756,103.512
571FG,571FT,57.92,115.84
571FG,571KB,57.588,115.176
571FG,571CS,59.8,124.6
571FG,571D,59.387,123.774
571FG,571DC,69.457,143.914
571FG,571CC,49.391,98.782
571FG,571FQ,46.849,93.698
571FG,571HK,59.934,119.868
571FG,571E,60.817,126.634
571FG,571EA,59.16,123.32
571FG,571HB,32.701,70.402
571FG,571KT,31.084,67.168
571FG,571DB,64.157,133.314
571FG,571DJ,61.795,128.59
571FG,571H,53.147,111.294
571FG,571TF,52.058,109.116
571FG,571TQ,46.372,97.744
571FG,571FF,59.065,118.13
571FG,571FH,69.512,139.024
571FG,571FL,61.753,123.506
571FG,571FJ,171.366,347.732
571FG,571SC,149.062,303.124
571FG,571MQ,5.577,11.154
571FG,571NF,72.195,149.39
571FG,571NG,75.496,155.992
571FG,571FA,50.668,101.336
571FG,571FP,49.271,98.542
571FG,571HJ,49.435,98.87
571FG,571LB,47.174,94.348
571FG,571QKA,76.495,157.99
571FG,571QKB,13.342,31.684
571FG,571QKC,89.019,183.038
571FG,571QKD,45.661,96.322
571FG,571QKE,53.82,107.64
571FG,571QKF,54.476,113.952
571FG,571QKG,90.255,185.51
571FG,571QKT,0,0
571FG,571FM,57.258,114.516
571FG,571FD,59.64,119.28
571FG,571FR,68.975,137.95
571FG,571FS,71.422,142.844
571FG,571LH,56.728,113.456
571FG,571SH,78.576,157.152
571FG,571FK,119.428,243.856
571FG,571G,97.573,200.146
571FG,571GB,85.53,176.06
571FG,571GC,102.013,209.026
571FG,571HG,106.322,217.644
571FG,571SB,94.524,194.048
571FG,571SD,94.453,193.906
571FG,571CK,50.213,100.426
571FG,571CL,53.921,107.842
571FG,571FB,56.002,112.004
571FG,571CD,70.552,146.104
571FG,571HN,82.989,170.978
571FG,571J,67.279,139.558
571FG,571JB,65.88,136.76
571FG,571KA,56.255,117.51
571FG,571KL,64.506,134.012
571FG,571FE,11.91,23.82
571FG,571MC,22.323,44.646
571FG,571MF,13.261,26.522
571FG,571M,12.707,25.414
571FG,571MB,18.788,37.576
571FG,571MD,7.785,15.57
571FG,571NA,82.433,169.866
571FG,571NE,76.892,158.784
571FG,571NC,57.41,119.82
571FG,571P,59.148,123.296
571FG,571PB,57.366,119.732
571FG,571PC,57.611,120.222
571FG,571PD,59.893,124.786
571FG,571AJ,63.42,131.84
571FG,571KJ,62.563,130.126
571FG,571PF,54.114,113.228
571FG,571PG,80.462,165.924
571FG,571PH,56.417,117.834
571FG,571AE,87.315,179.63
571FG,571HP,85.731,176.462
571FG,571QF,88.875,182.75
571FG,571QA,66.691,138.382
571FG,571QC,69.465,143.93
571FG,571QD,69.605,144.21
571FG,571QE,67.362,139.724
571FG,571QM,11.94,23.88
571FG,571L,137.273,279.546
571FG,571LA,135.785,276.57
571FG,571SF,210.673,426.346
571FG,571SA,189.277,383.554
571FG,571SE,184.258,373.516
571FG,571SP,204.85,414.7
571FG,571SQ,164.11,333.22
571FG,571ST,178.284,361.568
571FG,571NB,89.893,184.786
571FG,571NH,89.397,183.794
571FG,571QB,97.431,199.862
571FG,571FX,46.983,93.966
571FG,571KM,41.77,83.54
571FG,571TC,57.196,119.392
571FG,571TB,65.476,135.952
571FG,571TE,72.115,149.23
571FG,571TK,57.053,119.106
571FG,571TP,60.882,126.764
571FG,571W,45.841,96.682
571FG,571WA,38.699,77.398
571FG,571WW,12.653,25.306
571MQ,571AA,44.881,94.762
571MQ,571AD,43.621,92.242
571MQ,571AF,42.031,89.062
571MQ,571AG,52.877,110.754
571MQ,571AC,24.346,53.692
571MQ,571AQ,46.794,98.588
571MQ,571AM,57.344,119.688
571MQ,571AB,100.599,206.198
571MQ,571JC,101.821,208.642
571MQ,571KH,111.336,227.672
571MQ,571TH,134.934,274.868
571MQ,571TL,89.635,184.27
571MQ,571DA,38.365,81.73
571MQ,571K,35.439,75.878
571MQ,571KF,39.767,84.534
571MQ,571KC,36.643,78.286
571MQ,571TD,51.823,108.646
571MQ,571TN,46.365,97.73
571MQ,571HC,30.732,66.464
571MQ,571TM,30.614,66.228
571MQ,571B,43.211,91.422
571MQ,571BM,47.615,100.23
571MQ,571CAE,60.317,120.634
571MQ,571FC,55.448,110.896
571MQ,571FN,51.573,103.146
571MQ,571LD,54.616,109.232
571MQ,571FT,60.78,121.56
571MQ,571KB,60.448,120.896
571MQ,571CS,45.213,95.426
571MQ,571D,40.147,85.294
571MQ,571DC,50.217,105.434
571MQ,571CC,52.251,104.502
571MQ,571FQ,49.709,99.418
571MQ,571HK,62.794,125.588
571MQ,571E,46.128,97.256
571MQ,571EA,45.249,95.498
571MQ,571HB,23.709,52.418
571MQ,571KT,22.092,49.184
571MQ,571DB,44.979,94.958
571MQ,571DJ,42.555,90.11
571MQ,571H,48.866,102.732
571MQ,571TF,47.777,100.554
571MQ,571TQ,42.091,89.182
571MQ,571FF,61.925,123.85
571MQ,571FH,72.372,144.744
571MQ,571FL,64.613,129.226
571MQ,571FJ,168.257,341.514
571MQ,571SC,152.627,310.254
571MQ,571FG,5.574,11.148
571MQ,571NF,53.017,111.034
571MQ,571NG,56.318,117.636
571MQ,571FA,53.528,107.056
571MQ,571FP,52.131,104.262
571MQ,571HJ,52.295,104.59
571MQ,571LB,50.034,100.068
571MQ,571QKA,57.317,119.634
571MQ,571QKB,16.733,38.466
571MQ,571QKC,68.67,142.34
571MQ,571QKD,25.255,55.51
571MQ,571QKE,56.68,113.36
571MQ,571QKF,57.336,119.672
571MQ,571QKG,71.077,147.154
571MQ,571QKT,0,0
571MQ,571FM,60.118,120.236
571MQ,571FD,62.5,125
571MQ,571FR,71.835,143.67
571MQ,571FS,74.282,148.564
571MQ,571LH,59.588,119.176
571MQ,571SH,81.436,162.872
571MQ,571FK,122.288,249.576
571MQ,571G,100.433,205.866
571MQ,571GB,88.39,181.78
571MQ,571GC,104.873,214.746
571MQ,571HG,109.182,223.364
571MQ,571SB,97.384,199.768
571MQ,571SD,97.313,199.626
571MQ,571CK,53.073,106.146
571MQ,571CL,56.781,113.562
571MQ,571FB,58.862,117.724
571MQ,571CD,49.164,103.328
571MQ,571HN,63.811,132.622
571MQ,571J,45.891,96.782
571MQ,571JB,44.492,93.984
571MQ,571KA,38.529,82.058
571MQ,571KL,43.118,91.236
571MQ,571FE,7.425,14.85
571MQ,571MC,13.331,26.662
571MQ,571MF,13.485,26.97
571MQ,571M,16.098,32.196
571MQ,571MB,22.179,44.358
571MQ,571MD,13.863,27.726
571MQ,571NA,63.255,131.51
571MQ,571NE,57.714,120.428
571MQ,571NC,33.736,72.472
571MQ,571P,44.838,94.676
571MQ,571PB,60.226,125.452
571MQ,571PC,60.471,125.942
571MQ,571PD,50.883,106.766
571MQ,571AJ,47.426,99.852
571MQ,571KJ,46.821,98.642
571MQ,571PF,56.974,118.948
571MQ,571PG,83.322,171.644
571MQ,571PH,59.277,123.554
571MQ,571AE,68.137,141.274
571MQ,571HP,66.553,138.106
571MQ,571QF,68.526,142.052
571MQ,571QA,45.303,95.606
571MQ,571QC,50.225,105.45
571MQ,571QD,48.217,101.434
571MQ,571QE,48.122,101.244
571MQ,571QM,15.331,30.662
571MQ,571L,140.133,285.266
571MQ,571LA,138.645,282.29
571MQ,571SF,214.238,433.476
571MQ,571SA,192.842,390.684
571MQ,571SE,187.823,380.646
571MQ,571SP,208.415,421.83
571MQ,571SQ,167.675,340.35
571MQ,571ST,181.849,368.698
571MQ,571NB,70.715,146.43
571MQ,571NH,70.219,145.438
571MQ,571QB,78.253,161.506
571MQ,571FX,49.843,99.686
571MQ,571KM,44.63,89.26
571MQ,571TC,52.915,110.83
571MQ,571TB,46.298,97.596
571MQ,571TE,52.937,110.874
571MQ,571TK,37.813,80.626
571MQ,571TP,56.601,118.202
571MQ,571W,25.435,55.87
571MQ,571WA,17.244,34.488
571MQ,571WW,15.281,30.562
571NF,571AA,14.207,28.414
571NF,571AD,10.802,21.604
571NF,571AF,14.046,28.092
571NF,571AG,7.346,14.692
571NF,571AC,32.38,64.76
571NF,571AQ,42.364,84.728
571NF,571AM,18.726,37.452
571NF,571AB,52.51,105.02
571NF,571JC,53.732,107.464
571NF,571KH,63.247,126.494
571NF,571TH,86.845,173.69
571NF,571TL,41.546,83.092
571NF,571DA,18.265,36.53
571NF,571K,18.49,36.98
571NF,571KF,14.58,29.16
571NF,571KC,19.362,38.724
571NF,571TD,24.046,48.092
571NF,571TN,23.098,46.196
571NF,571HC,24.219,48.438
571NF,571TM,22.226,44.452
571NF,571B,11.023,22.046
571NF,571BM,16.941,33.882
571NF,571CAE,24.669,54.338
571NF,571FC,29.399,63.798
571NF,571FN,35.788,76.576
571NF,571LD,27.837,60.674
571NF,571FT,26.185,57.37
571NF,571KB,24.8,54.6
571NF,571CS,14.539,29.078
571NF,571D,11.56,23.12
571NF,571DC,3.727,7.454
571NF,571CC,37.99,80.98
571NF,571FQ,45.584,96.168
571NF,571HK,51.188,107.376
571NF,571E,15.454,30.908
571NF,571EA,16.988,33.976
571NF,571HB,32.191,64.382
571NF,571KT,32.531,65.062
571NF,571DB,9.133,18.266
571NF,571DJ,11.138,22.276
571NF,571H,28.399,56.798
571NF,571TF,33.418,66.836
571NF,571TQ,31.282,62.564
571NF,571FF,26.277,57.554
571NF,571FH,31.108,67.216
571NF,571FL,28.734,62.468
571NF,571FJ,120.168,240.336
571NF,571SC,108.545,217.09
571NF,571FG,71.341,147.682
571NF,571MQ,53.232,111.464
571NF,571NG,9.524,19.048
571NF,571FA,33.808,72.616
571NF,571FP,32.411,69.822
571NF,571HJ,27.558,60.116
571NF,571LB,30.314,65.628
571NF,571QKA,0.136,0.272
571NF,571QKB,46.531,93.062
571NF,571QKC,20.581,41.162
571NF,571QKD,32.293,64.586
571NF,571QKE,26.174,57.348
571NF,571QKF,18.718,37.436
571NF,571QKG,22.988,45.976
571NF,571QKT,0,5
571NF,571FM,25.821,56.642
571NF,571FD,59.255,123.51
571NF,571FR,48.641,102.282
571NF,571FS,71.037,147.074
571NF,571LH,55.226,115.452
571NF,571SH,62.439,129.878
571NF,571FK,73.014,146.028
571NF,571G,51.159,102.318
571NF,571GB,45.013,90.026
571NF,571GC,61.496,122.992
571NF,571HG,55.272,110.544
571NF,571SB,54.007,108.014
571NF,571SD,48.039,96.078
571NF,571CK,26.673,58.346
571NF,571CL,26.416,57.832
571NF,571FB,26.68,58.36
571NF,571CD,11.554,23.108
571NF,571HN,15.722,31.444
571NF,571J,11.9,23.8
571NF,571JB,11.323,22.646
571NF,571KA,16.636,33.272
571NF,571KL,12.42,24.84
571NF,571FE,47.629,100.258
571NF,571MC,42.335,89.67
571NF,571MF,45.143,95.286
571NF,571M,47.272,99.544
571NF,571MB,44.475,93.95
571NF,571MD,58.573,122.146
571NF,571NA,14.044,28.088
571NF,571NE,7.753,15.506
571NF,571NC,21.257,42.514
571NF,571P,18.127,36.254
571NF,571PB,19.511,39.022
571NF,571PC,15.385,30.77
571NF,571PD,19.444,38.888
571NF,571AJ,11.662,23.324
571NF,571KJ,12.161,24.322
571NF,571PF,20.085,40.17
571NF,571PG,34.048,68.096
571NF,571PH,19.268,38.536
571NF,571AE,20.048,40.096
571NF,571HP,18.464,36.928
571NF,571QF,20.437,40.874
571NF,571QA,8.718,17.436
